PIN,Property_Address,Tax_Year,Property_Class,Census_Tract,Type_of_Residence,Rooms,Bedrooms,Basement,Fireplaces,Central_Air,Full_Baths,Half_Baths,Building_Square_Feet,Land_Square_Feet,Age,Longitude,Latitude,Walkscore,Walkfac,Sale_Price
17094060541197,520 S OAK AVE,2014,299,81700.0,,,,,,,,,,,,-87.967993,41.7854207,38.0,Car-Dependent,180000
4324020000000,600  NAPLES CT GLENVIEW,2018,299,802004.0,,,,,,,1.0,,,24338.0,10.0,-87.85285439,42.06644709,54.0,Somewhat Walkable,149000
23271140020000,9311 W 122ND ST,2010,278,823901.0,2-story,9.0,4.0,Partial basement,2.0,Yes,3.0,0.0,3291.0,39767.0,23.0,-87.84887490000001,41.6685039,4.0,Car-Dependent,490000
27343040890000,9343 SUTTER DR,2013,295,824117.0,2-story,7.0,3.0,Full basement,1.0,Yes,3.0,0.0,2229.0,2730.0,4.0,-87.844938,41.559733,28.0,Car-Dependent,244900
32084080140000,129 MILDRED,2010,234,828802.0,multilevel,7.0,3.0,Partial basement,0.0,No,1.0,1.0,1204.0,6000.0,49.0,-87.6443546,41.5299807,36.0,Car-Dependent,89000
10114000000000,2421  CENTRAL PARK AVE EVANSTON,2018,208,809000.0,2.0,9.0,5.0,1.0,2.0,1.0,3.0,1.0,3851.0,13260.0,28.0,-87.71721835,42.06152709,56.0,Somewhat Walkable,1225000
14291220390000,2226 N RACINE 6,2006,212,62800.0,3-story,7.0,2.0,Partial basement,0.0,Yes,3.0,0.0,3450.0,2160.0,95.0,-87.65869190000001,41.9225563,90.0,Walker's Paradise,850000
8332130000000,1174  BOSWORTH LN ELK GROVE VILLAGE,2018,278,770300.0,2.0,9.0,6.0,4.0,0.0,2.0,2.0,1.0,2534.0,7700.0,53.0,-87.98447752,42.00053638,27.0,Car-Dependent,270000
20291060150000,1516 E MARQUETTE RD,2006,202,671900.0,1-story,6.0,4.0,Full basement,0.0,No,1.0,0.0,968.0,3750.0,95.0,-87.588071,41.775413,68.0,Somewhat Walkable,149000
27271030310000,16810 HOBART AVE,2009,202,824108.0,1-story,4.0,2.0,Slab basement,0.0,No,1.0,0.0,936.0,7250.0,41.0,-87.84632309999999,41.5841025,35.0,Car-Dependent,150000
15152120260000,1234 S 13TH AVE,2009,203,817700.0,?,7.0,3.0,Full basement,0.0,No,1.0,0.0,1340.0,5280.0,79.0,-87.8488941,41.8757084,60.0,Somewhat Walkable,150000
31012090250000,18461 DUNDEE AV,2003,203,829800.0,?,5.0,2.0,Full basement,1.0,No,1.0,1.0,1039.0,9750.0,59.0,-87.67577709999999,41.5537315,55.0,Somewhat Walkable,155000
11191100000000,1126  OAK AVE EVANSTON,2018,206,809800.0,2.0,14.0,6.0,1.0,1.0,2.0,2.0,0.0,3003.0,5929.0,92.0,-87.68676607,42.03859712,82.0,Very Walkable,396000
20282200580000,7356 S PERRY AVE,2003,204,691100.0,?,7.0,4.0,Full basement,0.0,No,1.0,0.0,2137.0,4031.0,96.0,-87.62833640000001,41.7601366,78.0,Very Walkable,135000
6062080000000,1303  PROVIDENCE CIR  ELGIN,2018,299,804311.0,,,,,,,1.0,,,447052.0,10.0,-88.2488529,42.06092898,2.0,Car-Dependent,80000
9304050000000,2145  DOUGLAS AVE DES PLAINES,2018,278,770602.0,2.0,9.0,4.0,1.0,1.0,1.0,2.0,1.0,3139.0,8360.0,22.0,-87.90435747,42.01397472,24.0,Car-Dependent,482000
16091200250000,8244 N KEELER AVE,2008,211,251500.0,2-story,7.0,4.0,Full basement,0.0,No,2.0,0.0,2748.0,3700.0,111.0,-87.73321,42.031191,65.0,Somewhat Walkable,385000
14301050010000,2169 W FLETCHER ST,2014,278,51400.0,2-story,6.0,3.0,Full basement,2.0,Yes,2.0,1.0,1917.0,3113.0,6.0,-87.6830298,41.938410600000005,82.0,Very Walkable,865000
1273060000000,5  YORKTOWN CT SOUTH BARRINGTON,2018,204,804201.0,5.0,8.0,4.0,1.0,1.0,1.0,3.0,1.0,4689.0,71961.0,27.0,-88.17057602,42.08354813,2.0,Car-Dependent,670000
1332030000000,25  CANYON CT SOUTH BARRINGTON,2018,204,804201.0,,,,,,,1.0,,,8890.0,10.0,-88.18841597,42.07975285,18.0,Car-Dependent,623397
13203070260000,6036 W CORNELIA,2008,203,171100.0,?,5.0,3.0,Full basement,0.0,No,1.0,0.0,1404.0,3780.0,68.0,-87.7778988,41.9441332,74.0,Very Walkable,220000
27232000151109,16040 PINE DR,2003,299,824122.0,,,,,,,,,,,,-87.8220135,41.598564700000004,31.0,Car-Dependent,172500
5311010000000,1025  HUNTER RD GLENVIEW,2018,204,801400.0,1.0,8.0,4.0,3.0,1.0,1.0,2.0,0.0,2332.0,13591.0,59.0,-87.76594801,42.07301775,32.0,Car-Dependent,573900
14173150141040,1344 W IRVING PK RD 3N,2006,299,60100.0,,,,,,,,,,,,-87.6639037,41.95449910000001,85.0,Very Walkable,280000
14283200180000,430 W ROSLYN PLACE,2009,210,70101.0,3-story,10.0,5.0,Full basement,1.0,Yes,4.0,1.0,3294.0,1554.0,124.0,-87.640333,41.927924,93.0,Walker's Paradise,1100000
6232110000000,14  WOODRIDGE LN STREAMWOOD,2018,207,804305.0,2.0,9.0,4.0,1.0,0.0,1.0,2.0,1.0,1859.0,6131.0,36.0,-88.16696794,42.03123219,22.0,Car-Dependent,177000
2091130000000,1271 N PORTAGE AVE PALATINE,2018,208,803610.0,2.0,10.0,5.0,1.0,1.0,1.0,3.0,1.0,4127.0,11553.0,6.0,-88.0800757,42.13334016,9.0,Car-Dependent,550000
24123040590000,2832 W 100TH ST,2006,234,821900.0,multilevel,6.0,3.0,Partial basement,0.0,No,1.0,1.0,1211.0,4612.0,45.0,-87.6932995,41.7119706,41.0,Car-Dependent,205000
31023110050000,18915 S SPRINGFIELD AV,2003,203,829902.0,1-story,6.0,3.0,crawlspace,0.0,No,1.0,0.0,1036.0,5320.0,52.0,-87.710614,41.545392,26.0,Car-Dependent,100000
18352200130000,8232 S 82ND CT,2015,203,820604.0,1-story,5.0,3.0,crawlspace,0.0,No,1.0,0.0,1295.0,10374.0,51.0,-87.8252512,41.7409353,51.0,Somewhat Walkable,175000
9224150000000,2220  BIRCH ST PARK RIDGE,2018,234,805902.0,4.0,8.0,4.0,3.0,1.0,1.0,3.0,0.0,2205.0,8400.0,56.0,-87.85450487,42.03164508,49.0,Car-Dependent,490000
30182080680000,711 MAY ST,2006,203,826100.0,1-story,6.0,3.0,Full basement,0.0,Yes,1.0,0.0,1275.0,5520.0,54.0,-87.54122729999999,41.6147898,66.0,Somewhat Walkable,140000
9173250000000,1086  THACKER ST DES PLAINES,2018,203,806300.0,1.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,1110.0,7100.0,65.0,-87.89718306,42.03869859,53.0,Somewhat Walkable,85000
14191150090000,3829 N SEELEY,2014,211,50500.0,2-story,10.0,5.0,Full basement,0.0,No,2.0,0.0,2468.0,4340.0,95.0,-87.679503,41.9514019,91.0,Walker's Paradise,900000
14213130641010,653 W MELROSE ST,2003,299,62000.0,,,,,,,,,,,,-87.646591,41.940828,95.0,Walker's Paradise,186000
31132010160000,20040 WESTERN AVE,2005,204,830005.0,1-story,7.0,3.0,Slab basement,3.0,Yes,2.0,1.0,2131.0,69521.0,51.0,-87.67536700000001,41.524592999999996,25.0,Car-Dependent,379900
12232220250000,3734 N PAGE AVE,2005,202,170500.0,?,4.0,2.0,Slab basement,0.0,No,1.0,0.0,807.0,3720.0,82.0,-87.82843759999999,41.9478249,45.0,Car-Dependent,240000
25331110650000,704 W 129TH PL,2009,207,530503.0,2-story,8.0,3.0,Full basement,1.0,Yes,1.0,1.0,1920.0,4420.0,57.0,-87.6391893,41.6586407,37.0,Car-Dependent,165000
19143310270000,3634 W 63RD ST,2006,203,650100.0,1-story,5.0,3.0,Full basement,0.0,No,1.0,0.0,1042.0,3742.0,53.0,-87.714587,41.7790501,80.0,Very Walkable,235000
4103190000000,1434  ORCHARD LN NORTHBROOK,2018,278,801702.0,2.0,9.0,5.0,3.0,1.0,1.0,2.0,1.0,2754.0,9248.0,50.0,-87.8197127,42.1261621,53.0,Somewhat Walkable,625000
19211070020000,5455 W 63RD PL,2004,202,640700.0,1-story,7.0,3.0,Full basement,0.0,No,2.0,0.0,996.0,4325.0,78.0,-87.7589198,41.776988,62.0,Somewhat Walkable,260000
7231010000000,734  SUNFISH PT SCHAUMBURG,2018,299,804608.0,,,,,,,1.0,,,90839.0,10.0,-88.06077590000001,42.03143885,61.0,Somewhat Walkable,184000
17193110280000,2238 W CULLERTON,2008,202,841200.0,1-story,3.0,2.0,Slab basement,0.0,No,1.0,0.0,720.0,3000.0,125.0,-87.68237109999998,41.85503320000001,82.0,Very Walkable,195000
16291140340000,2326 S 60TH CT,2013,203,814000.0,1-story,7.0,4.0,Full basement,0.0,No,2.0,0.0,1058.0,3810.0,95.0,-87.7751995,41.8477802,85.0,Very Walkable,59000
16082050200000,5730 W HURON,2006,205,251400.0,2-story,6.0,4.0,Slab basement,0.0,No,2.0,0.0,2184.0,5440.0,105.0,-87.76914570000001,41.8931304,85.0,Very Walkable,240000
20081120110000,4825 S LOOMIS,2006,234,611100.0,multilevel,4.0,2.0,Partial basement,0.0,No,1.0,0.0,969.0,3000.0,41.0,-87.6597506,41.806064299999996,79.0,Very Walkable,162000
9221150000000,1524 N DEE RD PARK RIDGE,2018,208,805902.0,1.0,8.0,4.0,2.0,1.0,2.0,2.0,1.0,2214.0,9460.0,58.0,-87.8554066,42.03524548,44.0,Car-Dependent,190000
5284170000000,1805  WALNUT AVE WILMETTE,2018,278,801100.0,2.0,12.0,6.0,1.0,2.0,1.0,5.0,1.0,3710.0,7000.0,1.0,-87.72089604,42.08090299,52.0,Somewhat Walkable,1579000
4324010000000,10372  MICHAEL TODD TER GLENVIEW,2018,211,802004.0,2.0,21.0,9.0,1.0,0.0,2.0,6.0,0.0,4928.0,7384.0,45.0,-87.85575367,42.06957608,36.0,Car-Dependent,524900
5321060000000,3030  HIGHLAND AVE WILMETTE,2018,295,800900.0,2.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,1454.0,2658.0,44.0,-87.75070126,42.07547771,58.0,Somewhat Walkable,320000
8143070000000,1432 S CHESTNUT DR MOUNT PROSPECT,2018,234,805002.0,4.0,7.0,3.0,3.0,1.0,2.0,1.0,1.0,1872.0,7200.0,48.0,-87.95767012,42.03990482,56.0,Somewhat Walkable,248000
16162050460000,517 S HUMPHREY,2006,211,252202.0,2-story,7.0,4.0,Slab basement,0.0,No,2.0,0.0,2608.0,3720.0,89.0,-87.7761603,41.879290600000004,84.0,Very Walkable,325000
5274090000000,909  GREENWOOD AVE WILMETTE,2018,208,801200.0,2.0,8.0,4.0,1.0,1.0,1.0,2.0,0.0,2152.0,12320.0,95.0,-87.70161286,42.08234129,69.0,Somewhat Walkable,905269
32192170090000,1247 DAMICO DR,2003,203,829301.0,1-story,6.0,3.0,Full basement,0.0,No,1.0,1.0,1374.0,6600.0,43.0,-87.6620047,41.5078605,56.0,Somewhat Walkable,97000
6283150000000,1271  SUMMERSWEET LN BARTLETT,2018,295,804507.0,2.0,5.0,2.0,2.0,0.0,1.0,1.0,1.0,1560.0,4565.0,22.0,-88.21332062,42.00300878,1.0,Car-Dependent,231500
8111150000000,115 S KENILWORTH AVE MOUNT PROSPECT,2018,278,805001.0,2.0,9.0,5.0,1.0,1.0,1.0,2.0,1.0,2612.0,7293.0,51.0,-87.95463005,42.06421083,39.0,Car-Dependent,347500
4203030000000,2319  IROQUOIS DR GLENVIEW,2018,278,801607.0,2.0,8.0,4.0,1.0,1.0,1.0,2.0,1.0,3521.0,11696.0,33.0,-87.86354537,42.09506945,22.0,Car-Dependent,675000
10173100000000,8925  MOODY AVE MORTON GROVE,2018,234,808500.0,4.0,7.0,3.0,3.0,0.0,1.0,2.0,1.0,1749.0,5535.0,57.0,-87.77958241,42.04360764,74.0,Very Walkable,380122
20332060150000,7927 S PERRY AVE,2003,211,842400.0,2-story,11.0,5.0,Full basement,0.0,No,2.0,0.0,1972.0,3720.0,88.0,-87.6267555,41.7500787,72.0,Very Walkable,200000
32181070120000,133 GRAYMOOR LANE,2004,204,829301.0,1-story,9.0,5.0,Partial basement,1.0,Yes,2.0,1.0,2652.0,28800.0,40.0,-87.67130870000001,41.5216504,11.0,Car-Dependent,303000
11303030580000,2321 W BIRCHWOOD  AV,2003,295,20100.0,2-story,6.0,3.0,Full basement,0.0,Yes,1.0,1.0,1219.0,1562.0,52.0,-87.68842,42.017256,75.0,Very Walkable,233000
13054120140000,5824 N MANTON,2013,203,110100.0,1-story,4.0,2.0,Full basement,0.0,No,1.0,0.0,1449.0,3750.0,79.0,-87.77104250000001,41.987254899999996,67.0,Somewhat Walkable,300000
11293030320000,7509 N SHERIDAN RD   B,2004,295,10300.0,2-story,6.0,3.0,Full basement,0.0,Yes,1.0,1.0,1200.0,974.0,41.0,-87.66540490000001,42.0185561,84.0,Very Walkable,202000
19073160190000,5351 S NEVA,2005,202,560900.0,1-story,5.0,3.0,Full basement,0.0,No,1.0,0.0,989.0,5600.0,58.0,-87.80005940000001,41.794345299999996,70.0,Somewhat Walkable,330000
20232240151005,6635 S. KENWOOD,2011,299,843900.0,,,,,,,,,,,,-87.59267129999999,41.773975799999995,63.0,Somewhat Walkable,14000
12274000000000,2606 N WEST ST RIVER GROVE,2018,203,811200.0,1.0,7.0,4.0,1.0,0.0,2.0,1.0,1.0,1205.0,4375.0,88.0,-87.85071315,41.92723078,38.0,Car-Dependent,126000
9261140000000,741 N LINCOLN AVE PARK RIDGE,2018,203,805501.0,1.0,6.0,3.0,4.0,0.0,1.0,2.0,0.0,1455.0,7400.0,60.0,-87.84272284,42.021322,56.0,Somewhat Walkable,250000
4343030000000,934  ROLLING PASS GLENVIEW,2018,205,802002.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1651.0,7614.0,72.0,-87.82957867,42.07248155,26.0,Car-Dependent,465000
2122000000000,1243  BALDWIN LN PALATINE,2018,299,803606.0,,,,,,,1.0,,,28186.0,10.0,-88.01338236,42.13641904,62.0,Somewhat Walkable,112900
17102230331399,512 MCCLURG 3909,2008,299,81403.0,,,,,,,,,,,,-87.6178142,41.8915234,95.0,Walker's Paradise,205000
5353000000000,214  5TH ST WILMETTE,2018,208,801300.0,2.0,15.0,6.0,1.0,2.0,1.0,5.0,1.0,4731.0,10500.0,1.0,-87.69325364,42.07069073,68.0,Somewhat Walkable,1675000
17102140191019,505 N LAKE SHORE DR,2013,299,81402.0,,,,,,,,,,,,-87.6126983,41.8915839,84.0,Very Walkable,65000
13293190180000,2450 N MCVICKER,2005,203,190601.0,?,7.0,4.0,Full basement,0.0,No,1.0,0.0,1192.0,3630.0,84.0,-87.7772364,41.9253138,72.0,Very Walkable,345100
17094630081074,20 N STATE ST 810,2005,299,839100.0,,,,,,,,,,,,-87.6282649,41.8826997,100.0,Walker's Paradise,215000
32051020210000,1429 W 183RD ST,2005,202,828602.0,1-story,4.0,2.0,Full basement,1.0,Yes,1.0,0.0,910.0,8040.0,52.0,-87.6519666,41.5570714,35.0,Car-Dependent,154500
29184080250000,156 W 156TH ST,2004,203,827400.0,1-story,5.0,3.0,crawlspace,0.0,No,1.0,0.0,1003.0,5360.0,37.0,-87.66502129999999,41.6060565,62.0,Somewhat Walkable,82000
11194100000000,601  LINDEN PL EVANSTON,2018,299,810100.0,,,,,,,1.0,,,44898.0,10.0,-87.67969042,42.02936210000001,80.0,Very Walkable,180000
11321010350000,1423 W TOUHY AVE,2006,295,10600.0,2-story,6.0,3.0,Full basement,0.0,No,1.0,1.0,1131.0,1042.0,47.0,-87.667026,42.012415999999995,87.0,Very Walkable,259000
17071180130000,548 N WESTERN AVE,2015,203,242900.0,?,6.0,3.0,Full basement,0.0,Yes,2.0,0.0,1050.0,3096.0,118.0,-87.6870452,41.8919643,88.0,Very Walkable,390000
10232200000000,8446  CHRISTIANA AVE SKOKIE,2018,203,807200.0,1.0,6.0,4.0,1.0,0.0,1.0,2.0,1.0,1499.0,4920.0,60.0,-87.71258793,42.03506988,66.0,Somewhat Walkable,448000
24303230070000,12500 S 68TH CT,2007,203,823604.0,1-story,6.0,3.0,Slab basement,0.0,Yes,1.0,0.0,1132.0,13081.0,55.0,-87.7885917,41.664249700000006,54.0,Somewhat Walkable,282500
17094100141023,20 E 57TH ST,2015,299,81600.0,,,,,,,,,,,,-87.9276202,41.7852718,15.0,Car-Dependent,163500
7162000000000,585  HERITAGE DR HOFFMAN ESTATES,2018,299,804715.0,,,,,,,1.0,,,925040.0,10.0,-88.09331712,42.04627532,72.0,Very Walkable,55000
13201080020000,6055 W BYRON ST,2011,203,170200.0,1-story,5.0,3.0,Full basement,0.0,Yes,2.0,0.0,1034.0,3690.0,87.0,-87.77884399999999,41.950922,78.0,Very Walkable,247500
7201100000000,224  COMPTON LN SCHAUMBURG,2018,203,804712.0,1.0,5.0,3.0,2.0,0.0,1.0,2.0,0.0,1305.0,8550.0,43.0,-88.12134435,42.03051899,39.0,Car-Dependent,215000
12112180030000,4316 N RUTHERFORD,2003,203,100500.0,1-story,5.0,3.0,Full basement,0.0,Yes,1.0,0.0,1246.0,10064.0,51.0,-87.79679420000001,41.9595753,58.0,Somewhat Walkable,337000
20143080401002,913 E 62ND ST,2013,299,420400.0,,,,,,,,,,,,-87.603604,41.781994,75.0,Very Walkable,224900
7354020000000,910  YOSEMITE TRL ROSELLE,2018,299,804607.0,,,,,,,1.0,,,462363.0,10.0,-88.05759753,41.99371312,19.0,Car-Dependent,132800
12293200000000,912 N ROBERTA AVE MELROSE PARK,2018,203,811702.0,5.0,6.0,3.0,3.0,0.0,2.0,1.0,1.0,1278.0,7920.0,62.0,-87.89477799,41.9296985,45.0,Car-Dependent,210000
2141000000000,346  REMINI CT PALATINE,2018,299,803604.0,,,,,,,1.0,,,653335.0,10.0,-88.03544185,42.12365918,50.0,Car-Dependent,1
19084111270000,5210 S MENARD AV,2004,205,560800.0,2-story,6.0,3.0,Slab basement,0.0,Yes,1.0,0.0,1232.0,4125.0,63.0,-87.7675889,41.7977206,67.0,Somewhat Walkable,240000
17092520201013,154 WEST HUBBARD ST,2011,299,81700.0,,,,,,,,,,,,-87.633253,41.8901848,97.0,Walker's Paradise,495000
10363170340000,2906 W ARTHUR AV,2014,295,20601.0,2-story,5.0,3.0,Full basement,0.0,No,1.0,1.0,1152.0,1263.0,55.0,-87.70253199999999,41.999527,87.0,Very Walkable,200000
14314270320000,1644 N WOOD ST,2007,278,240300.0,3-story,10.0,4.0,Full basement,4.0,Yes,4.0,1.0,2983.0,2952.0,3.0,-87.672894,41.9118695,92.0,Walker's Paradise,1515000
12124200000000,7400 W LAWRENCE AVE HARWOOD HEIGHTS,2018,299,770901.0,,,,,,,1.0,,,133779.0,10.0,-87.81273982,41.96789081,77.0,Very Walkable,154000
17103120171047,11 WEST MADISON ST.,2009,299,320100.0,,,,,,,,,,,,-87.7751803,41.8797951,84.0,Very Walkable,433000
14062230261005,6021 N DAMEN AV,2004,299,20902.0,,,,,,,,,,,,-87.679423,41.991322,71.0,Very Walkable,135000
20043270320000,707 W 46TH PL,2005,203,842600.0,1-story,6.0,3.0,Full basement,0.0,No,1.0,1.0,1752.0,3683.0,124.0,-87.6435644,41.8096165,71.0,Very Walkable,220000
6282030000000,267  MONARCH DR STREAMWOOD,2018,299,804507.0,,,,,,,1.0,,,424893.0,10.0,-88.20608904,42.01131897,36.0,Car-Dependent,137000
2274080000000,103  YARROW CT ROLLING MEADOWS,2018,295,804106.0,2.0,7.0,3.0,3.0,0.0,1.0,2.0,1.0,1849.0,2524.0,36.0,-88.04651333,42.08205969,41.0,Car-Dependent,208000
18354140291005,4520 W LAWRENCE AVE,2013,299,820605.0,,,,,,,,,,,,-87.74246600000001,41.9682994,80.0,Very Walkable,800000
6354000000000,620  MALLARD CT BARTLETT,2018,299,804505.0,,,,,,,1.0,,,371243.0,10.0,-88.17045093,41.98806107,31.0,Car-Dependent,126000
5281120000000,2150  KENILWORTH AVE WILMETTE,2018,206,800700.0,2.0,8.0,4.0,1.0,1.0,1.0,2.0,1.0,2212.0,6700.0,72.0,-87.72958978,42.0862657,40.0,Car-Dependent,925000
4014120000000,700  SUNSET LN GLENCOE,2018,278,800200.0,2.0,8.0,4.0,3.0,2.0,1.0,3.0,1.0,3029.0,11688.0,60.0,-87.77931712,42.13944463,18.0,Car-Dependent,725000
2364110000000,4005  JAY LN ROLLING MEADOWS,2018,206,804000.0,2.0,8.0,4.0,3.0,0.0,2.0,2.0,1.0,2650.0,15768.0,83.0,-88.01439287,42.06799783,53.0,Somewhat Walkable,195000
14051120240000,8035 W DAVIS ST,2003,211,30200.0,3-story,36.0,18.0,Full basement,0.0,No,6.0,0.0,7287.0,4800.0,97.0,-87.8275546,42.045998499999996,77.0,Very Walkable,685000
13014250320000,2700 W BRYN MAWR E,2015,295,20801.0,3-story,8.0,3.0,Partial basement,0.0,Yes,2.0,0.0,2090.0,1553.0,7.0,-87.6968995,41.9833406,86.0,Very Walkable,326000
14313230801011,2007 W CHURCHILL ST,2007,299,831000.0,,,,,,,,,,,,-87.678141,41.914481,95.0,Walker's Paradise,527500
6231160000000,115  TIMBER TRL STREAMWOOD,2018,202,804310.0,1.0,6.0,3.0,1.0,0.0,1.0,1.0,1.0,768.0,9000.0,53.0,-88.18310285,42.02844686,26.0,Car-Dependent,105000
9274090000000,409 N REDFIELD CT PARK RIDGE,2018,278,805802.0,2.0,7.0,3.0,3.0,1.0,1.0,2.0,1.0,2715.0,6600.0,20.0,-87.85368714,42.01539978,32.0,Car-Dependent,677500
17091121071345,7028 ROBERTS DR,2011,299,842300.0,,,,,,,,,,,,-88.0568992,41.7576072,30.0,Car-Dependent,450000
9182150000000,757  HANBURY DR DES PLAINES,2018,299,806102.0,,,,,,,1.0,,,535467.0,10.0,-87.90533667,42.05116824,35.0,Car-Dependent,226100
7362110000000,1214  ROBIN DR ELK GROVE VILLAGE,2018,207,804607.0,2.0,7.0,3.0,1.0,0.0,1.0,1.0,1.0,1648.0,7920.0,29.0,-88.03208477,42.00688857,26.0,Car-Dependent,327500
2114180000000,623  BALSAM LN PALATINE,2018,278,803605.0,2.0,8.0,4.0,1.0,1.0,1.0,2.0,1.0,2926.0,9880.0,41.0,-88.02803204,42.13075848,21.0,Car-Dependent,1
7351130000000,720 E NERGE RD ROSELLE,2018,204,804606.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,0.0,2159.0,20000.0,51.0,-88.06173902,41.99915532,40.0,Car-Dependent,144000
25053280110000,9439 S LOOMIS ST,2003,203,730201.0,1-story,5.0,3.0,Full basement,0.0,No,1.0,0.0,1153.0,4725.0,77.0,-87.6575543,41.7219046,77.0,Very Walkable,145000
8263060000000,709  ROPPOLO DR ELK GROVE VILLAGE,2018,203,770500.0,1.0,5.0,3.0,1.0,0.0,2.0,1.0,0.0,1206.0,20280.0,58.0,-87.95306618,42.014259700000004,23.0,Car-Dependent,269500
6334050000000,1053  KNOLLWOOD LN BARTLETT,2018,278,804506.0,2.0,7.0,4.0,2.0,0.0,2.0,2.0,1.0,2257.0,8008.0,39.0,-88.20675526,41.9927134,23.0,Car-Dependent,255000
16183230080000,1168 S MAPLE,2003,202,813200.0,1-story,5.0,2.0,Full basement,0.0,No,1.0,0.0,950.0,5667.0,82.0,-87.8030555,41.8660408,77.0,Very Walkable,282000
4324010000000,4160  COVE LN GLENVIEW,2018,299,802004.0,,,,,,,1.0,,,509205.0,10.0,-87.85833838,42.07157184,44.0,Car-Dependent,173750
14201130481001,3732 N JANSSEN AVE A,2013,299,60400.0,,,,,,,,,,,,-87.6655686,41.9498666,93.0,Walker's Paradise,493000
7292090000000,1416  NORWELL LN SCHAUMBURG,2018,234,804807.0,4.0,6.0,2.0,1.0,0.0,1.0,1.0,1.0,1380.0,10011.0,48.0,-88.11537904,42.01421756,20.0,Car-Dependent,315000
14064030291002,5909 N. PAULINA,2007,299,30400.0,,,,,,,,,,,,-87.671458,41.98873,90.0,Walker's Paradise,252000
19232140030000,3349 W 64TH PL,2004,203,660500.0,1-story,6.0,3.0,Full basement,0.0,No,1.0,0.0,1102.0,3720.0,80.0,-87.7074474,41.775975700000004,77.0,Very Walkable,168000
13263300270000,2428 N CENTRAL PK AVE,2012,203,220701.0,?,6.0,3.0,Full basement,0.0,No,1.0,0.0,1638.0,3250.0,105.0,-87.7172873,41.9254972,90.0,Walker's Paradise,360000
32213040220000,1433 PARNELL,2005,202,829000.0,1-story,4.0,2.0,Full basement,0.0,No,1.0,0.0,770.0,2963.0,100.0,-87.6292329,41.504898499999996,54.0,Somewhat Walkable,60000
4101120000000,855  KEYSTONE CIR NORTHBROOK,2018,203,801500.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,0.0,1477.0,8208.0,63.0,-87.82532247,42.13619987,59.0,Somewhat Walkable,370000
2141060000000,74  HERON DR PALATINE,2018,278,803604.0,2.0,10.0,4.0,1.0,1.0,1.0,2.0,1.0,2643.0,9072.0,55.0,-88.04052515,42.124039,61.0,Somewhat Walkable,387500
20294050280000,P O BOX 217,2006,211,710200.0,2-story,11.0,5.0,Full basement,0.0,No,2.0,0.0,2136.0,3720.0,93.0,-87.6947699,41.5936453,56.0,Somewhat Walkable,260000
9173160000000,858  PRAIRIE AVE DES PLAINES,2018,204,806300.0,5.0,7.0,4.0,1.0,0.0,1.0,2.0,0.0,1846.0,7100.0,91.0,-87.90269451,42.04042056,30.0,Car-Dependent,305000
2122130000000,1000  BAYSIDE DR PALATINE,2018,299,803606.0,,,,,,,1.0,,,858478.0,10.0,-88.00774132,42.13429815,35.0,Car-Dependent,51315
7171040000000,1811  DUMONT LN SCHAUMBURG,2018,295,804716.0,2.0,6.0,3.0,3.0,0.0,1.0,1.0,1.0,1320.0,1800.0,44.0,-88.12457931,42.04409997,52.0,Somewhat Walkable,178000
14051010050000,1437 W DEVON AVE,2003,205,30200.0,2-story,7.0,4.0,Full basement,0.0,No,2.0,0.0,1468.0,2825.0,109.0,-87.66687850000001,41.9979222,93.0,Walker's Paradise,320000
17081180281003,615 N NOBLE,2013,299,243400.0,,,,,,,,,,,,-87.6620251,41.893080600000005,94.0,Walker's Paradise,410000
19094020510000,5151 S LECLAIRE ST,2003,202,835200.0,2-story,7.0,5.0,Full basement,0.0,No,2.0,0.0,1672.0,5040.0,67.0,-87.7500182,41.7987768,60.0,Somewhat Walkable,135000
8112220000000,104 S CAN-DOTA AVE MOUNT PROSPECT,2018,234,805001.0,4.0,6.0,3.0,3.0,0.0,2.0,1.0,1.0,1233.0,8125.0,58.0,-87.94678016,42.06399569,56.0,Somewhat Walkable,265000
32344000450000,493 E 231ST ST,2007,204,829700.0,?,8.0,4.0,Full basement,1.0,No,2.0,1.0,2964.0,91912.0,7.0,-87.60355609999999,41.4707592,10.0,Car-Dependent,415000
27104210160000,9186 GREENCASTLE LN,2003,295,824115.0,2-story,5.0,2.0,Slab basement,1.0,Yes,2.0,0.0,1312.0,4238.0,17.0,-87.842217,41.6212813,56.0,Somewhat Walkable,185000
30294030210000,3653 177TH PL,2015,203,828000.0,?,7.0,3.0,Full basement,0.0,Yes,2.0,0.0,1104.0,4960.0,81.0,-87.5274338,41.5727568,38.0,Car-Dependent,63000
16304080150000,P O BOX 957052,2013,202,815300.0,1-story,6.0,3.0,Full basement,0.0,Yes,1.0,1.0,928.0,3750.0,83.0,-88.1227199,42.062991499999995,34.0,Car-Dependent,175000
9153010000000,501  GOOD AVE DES PLAINES,2018,203,806002.0,1.0,5.0,3.0,4.0,0.0,2.0,1.0,0.0,1152.0,9984.0,61.0,-87.86207374,42.04485958,59.0,Somewhat Walkable,225000
